Keyword,Position,Previous Position,Search Volume,Keyword Difficulty Index,CPC,Url,Traffic (%),Traffic Cost (%),Competition,Number of Results,Trends,Timestamp
"processos na empresa","36","0","70","63.79","0.00","https://blog.octadesk.com/gestao-de-processos-no-atendimento/","0.00","0.00","0.42","38000000","0.56,1.00,0.44,1.00,0.11,0.22,0.78,0.22,0.44,0.44,0.56,0.22","1511790173"
"processo de uma empresa","59","0","40","68.33","2.99","https://blog.octadesk.com/gestao-de-processos-no-atendimento/","0.00","0.00","0.13","31400000","0.20,0.60,1.00,1.00,0.60,0.40,0.20,0.40,0.80,1.00,0.80,1.00","1513180639"
"cadastro de clientes excel","61","66","1000","62.15","1.30","https://blog.octadesk.com/planilha-de-cadastro-de-clientes/","0.00","0.00","0.27","471000","0.09,0.11,0.12,0.67,0.23,1.00,0.30,0.12,0.20,0.20,0.23,0.81","1511610358"
"atenda","83","0","390","89.84","0.00","https://www.octadesk.com/chat-para-site","0.00","0.00","0.01","4480000","0.67,0.67,0.67,0.81,0.81,0.81,0.81,0.81,1.00,1.00,1.00,1.00","1513503065"
"recleme aqui","47","0","320","75.05","0.19","https://blog.octadesk.com/como-evitar-que-sua-empresa-apareca-no-reclame-aqui/","0.00","0.00","0.01","8740000","0.81,0.66,0.29,0.66,0.24,1.00,1.00,0.24,0.36,0.36,0.36,0.36","1513315395"
"valor do bom","51","56","90","84.81","0.00","https://blog.octadesk.com/bom-atendimento-valorizacao-produto/","0.00","0.00","0.01","40000000","0.08,0.01,1.00,0.01,0.10,0.03,0.10,0.03,0.06,0.06,0.08,0.01","1513532884"
"videos atendimento ao cliente","41","45","50","82.78","1.07","https://www.octadesk.com/atendimento-ao-cliente","0.00","0.00","0.05","1650000","0.64,0.64,1.00,0.64,0.36,0.27,0.45,0.45,0.45,0.45,0.45,0.64","1512596123"
"qual é o nome completo do brasil","58","0","880","80.41","0.00","https://blog.octadesk.com/kit-atendimento-ao-cliente-plan-ebook/","0.00","0.00","0.04","1730000","0.24,0.10,0.03,0.15,0.29,1.00,0.19,0.44,0.10,0.29,0.54,1.00","1510499758"
"figuras de atendimento ao cliente","58","0","70","76.32","2.28","https://www.octadesk.com/atendimento-ao-cliente","0.00","0.00","0.33","596000","0.44,0.56,0.11,0.56,1.00,1.00,0.33,1.00,0.22,0.22,0.44,0.22","1511150601"
"o que é gestão de processo","46","0","30","63.14","5.01","https://blog.octadesk.com/gestao-de-processos-no-atendimento/","0.00","0.00","0.52","28700000","0.25,0.75,1.00,0.50,0.75,0.50,0.25,0.25,1.00,1.00,1.00,0.75","1513147984"
"atendela","28","0","480","78.79","0.00","https://blog.octadesk.com/seu-atendimento-esta-pronto-para-a-geracao-z/","0.00","0.00","0.00","446000","0.12,0.67,0.30,0.67,0.44,0.44,1.00,0.24,0.16,0.16,0.24,0.16","1513221758"
"atendimento online netflix","25","0","70","66.13","1.72","https://blog.octadesk.com/cultura-de-atendimento-o-que-e/","0.00","0.00","0.06","922000","0.06,0.10,0.05,0.10,0.01,0.02,0.08,0.02,0.05,0.05,0.06,1.00","1511223929"
"o que e suporte","98","97","70","79.51","0.00","https://www.octadesk.com/","0.00","0.00","0.02","1450000000","0.36,0.64,0.36,0.50,0.50,0.14,0.21,0.79,1.00,0.64,0.64,0.64","1512431221"
"chat para empresa","23","0","20","74.78","1.46","https://www.octadesk.com/chat-para-site","0.00","0.00","0.47","7490000","0.67,1.00,0.33,0.67,0.67,0.67,1.00,0.67,1.00,1.00,0.67,0.67","1511710912"
"como fazer uma planilha de cadastro de clientes","56","0","20","65.90","2.67","https://blog.octadesk.com/planilha-de-cadastro-de-clientes/","0.00","0.00","0.48","354000","0.25,0.25,0.25,0.50,0.50,0.25,0.75,0.25,0.50,0.50,1.00,0.75","1511791693"
"recklame aqui","44","0","50","80.56","0.00","https://blog.octadesk.com/como-evitar-que-sua-empresa-apareca-no-reclame-aqui/","0.00","0.00","0.01","8160000","0.21,0.50,1.00,1.00,0.64,0.21,0.29,0.21,0.21,0.21,0.21,0.21","1512520804"
"como melhorar a qualidade","53","0","90","78.34","0.00","https://blog.octadesk.com/como-melhorar-a-qualidade-no-atendimento-ao-cliente/","0.00","0.00","0.01","21400000","0.71,0.14,0.57,0.14,1.00,0.43,1.00,0.43,0.71,0.71,0.71,0.14","1510529791"
"caracteristicas de gestão de pessoas","84","0","70","66.75","5.57","https://blog.octadesk.com/gestao-de-pessoas-atendimento-ao-cliente/","0.00","0.00","0.23","406000","0.56,1.00,0.44,1.00,0.11,0.22,0.78,0.22,0.44,0.44,0.56,0.22","1511193325"
"impacta treinamento","63","0","40","67.09","0.13","http://blog.octadesk.com/recrutamento-de-pessoas/","0.00","0.00","0.15","234000","0.80,0.80,0.60,1.00,0.60,0.40,0.60,0.40,1.00,1.00,1.00,1.00","1509344246"
"qualidade de pessoas","23","0","140","78.42","3.87","https://blog.octadesk.com/gestao-de-pessoas-atendimento-ao-cliente/","0.00","0.00","0.14","49200000","0.35,0.35,0.42,0.42,0.42,0.54,0.35,0.35,1.00,0.81,0.65,0.42","1512394670"
"mau atendimento","51","30","720","69.02","2.83","https://blog.octadesk.com/mau-atendimento-excelente-produto/","0.00","0.00","0.07","10100000","0.55,0.30,0.44,1.00,0.44,1.00,0.30,0.36,0.16,1.00,1.00,0.55","1511631454"
"plano incorporadora","87","72","320","60.43","0.00","https://www.octadesk.com/planos/sistema-de-chamados","0.00","0.00","0.01","638000","0.82,0.67,0.30,0.67,0.67,1.00,1.00,0.24,0.36,0.36,0.36,1.00","1513254383"
"planilha de excel para cadastro de clientes","49","0","20","69.66","1.33","https://blog.octadesk.com/planilha-de-cadastro-de-clientes/","0.00","0.00","0.36","399000","0.67,0.67,0.67,0.33,0.33,0.67,0.67,0.67,1.00,0.67,0.33,0.33","1511746571"
"reclaaqui","48","0","70","76.97","0.00","https://blog.octadesk.com/como-evitar-que-sua-empresa-apareca-no-reclame-aqui/","0.00","0.00","0.00","7670000","0.71,0.57,0.14,0.57,0.14,1.00,1.00,0.29,0.57,0.57,0.29,0.29","1511295874"
"a importancia da qualidade no atendimento","64","0","70","57.69","1.10","https://blog.octadesk.com/excelencia-no-atendimento-importancia/","0.00","0.00","0.14","515000","0.29,1.00,0.43,1.00,0.14,0.57,0.14,0.57,0.29,0.29,0.29,1.00","1511194318"
"reeclame aqui","64","0","50","76.22","0.00","https://blog.octadesk.com/como-evitar-que-sua-empresa-apareca-no-reclame-aqui/","0.00","0.00","0.01","8080000","0.71,0.71,0.71,1.00,0.71,1.00,1.00,0.57,0.71,0.71,0.71,0.57","1512585852"
"atendimento online para sites","47","0","20","51.80","2.67","https://blog.octadesk.com/chat-octadesk-canal-de-atendimento-online/","0.00","0.00","0.96","4290000","0.33,1.00,0.33,1.00,0.67,1.00,0.33,0.67,0.33,0.67,0.67,0.67","1511698906"
"atendimento por e-mail","33","0","20","76.34","0.97","https://blog.octadesk.com/desvantagens-atendimento-por-e-mail/","0.00","0.00","0.16","19300000","0.75,0.75,0.75,0.50,0.25,0.50,0.75,0.25,0.25,1.00,0.50,1.00","1511711801"
"mal atendimento ao cliente","34","0","40","52.56","0.00","https://blog.octadesk.com/mau-atendimento-excelente-produto/","0.00","0.00","0.03","3630000","0.60,0.80,1.00,1.00,0.80,0.60,0.60,0.80,0.80,0.60,0.80,0.80","1513085165"
"hierarquia dos processos","83","0","90","61.13","0.00","https://blog.octadesk.com/gestao-de-processos-no-atendimento/","0.00","0.00","0.08","771000","0.04,0.04,0.19,0.04,1.00,0.27,0.35,0.12,0.04,0.04,0.15,0.19","1509750561"
"help desk workflow","18","27","90","44.33","0.00","https://www.octadesk.com/","0.00","0.00","1.00","8250000","0.22,0.22,0.56,0.22,0.78,0.11,0.33,1.00,0.56,0.56,0.11,0.56","1509748998"
"atendimento eficaz ao cliente","69","0","50","69.14","0.00","https://blog.octadesk.com/atendimento-ao-cliente-como-se-destacar-da-concorrencia/","0.00","0.00","0.22","384000","0.78,0.56,0.78,1.00,1.00,0.56,0.33,0.33,0.33,0.56,0.44,0.44","1512605693"
"o que é gestão por processos","37","0","140","56.18","1.75","https://blog.octadesk.com/gestao-de-processos-no-atendimento/","0.00","0.00","0.28","29000000","0.33,0.52,1.00,0.81,0.52,0.33,0.19,0.43,0.67,1.00,0.81,0.81","1512547608"
"planoeplano","74","70","1300","57.37","0.35","https://www.octadesk.com/","0.00","0.00","0.19","327000","0.81,0.62,0.62,1.00,0.81,1.00,0.81,0.55,0.62,0.62,0.81,0.81","1510502518"
"fresh desk","66","56","90","58.01","37.11","https://www.octadesk.com/concorrentes/freshdesk","0.00","0.00","0.71","94700000","0.19,0.12,0.67,0.12,0.67,1.00,0.24,0.54,0.36,0.36,0.36,0.24","1513417582"
"a qualidade no atendimento ao cliente","10","0","20","54.51","0.00","https://blog.octadesk.com/qualidade-no-atendimento-ao-cliente/","0.00","0.00","0.13","11200000","0.33,1.00,1.00,0.33,1.00,0.33,0.33,0.67,0.67,0.33,0.33,0.67","1511793984"
"portal novarejo","39","14","90","62.16","0.00","https://blog.octadesk.com/novarejo-qualidade-no-atendimento/","0.00","0.00","0.00","425000","0.33,0.11,0.44,0.11,0.78,0.33,0.22,0.78,0.11,0.11,1.00,0.11","1513583040"
"qualidades de um bom profissional","29","0","390","67.25","0.00","https://blog.octadesk.com/caracteristicas-de-um-profissional-de-atendimento-ao-cliente/","0.00","0.00","0.01","653000","0.66,0.66,0.54,0.54,0.66,0.54,0.66,0.66,1.00,0.66,0.81,0.66","1513168233"
"helpdesk caixa","75","0","90","63.25","2.28","https://blog.octadesk.com/anti-spam-no-octadesk/","0.00","0.00","0.34","175000","0.22,1.00,0.33,1.00,0.78,0.56,0.11,0.56,0.33,0.33,0.22,0.56","1513427777"
"reclamaaqui","54","0","110","73.78","0.26","https://blog.octadesk.com/como-evitar-que-sua-empresa-apareca-no-reclame-aqui/","0.00","0.00","0.01","8860000","0.82,0.67,0.29,0.67,0.24,1.00,1.00,0.24,0.36,0.36,0.36,0.36","1513403185"
"planilha cadastro de cliente","21","0","20","74.64","0.00","https://blog.octadesk.com/planilha-de-cadastro-de-clientes/","0.00","0.00","0.37","455000","0.67,1.00,0.67,0.67,0.67,0.33,0.67,0.67,1.00,0.67,1.00,0.67","1511389669"
"atendimento ao cliente interno","91","0","70","68.32","2.18","https://blog.octadesk.com/gestao-de-processos-no-atendimento/","0.00","0.00","0.11","331000","0.36,0.64,0.45,0.82,0.82,0.45,0.27,0.45,0.82,1.00,0.82,0.64","1512428285"
"qualidade de um bom profissional","20","0","70","65.73","0.58","https://blog.octadesk.com/caracteristicas-de-um-profissional-de-atendimento-ao-cliente/","0.00","0.00","0.04","24100000","1.00,0.45,0.64,0.36,0.45,0.82,0.64,0.45,0.64,0.64,0.82,0.64","1511246591"
"help desk online gratis","32","40","70","59.21","119.24","https://www.octadesk.com/","0.00","0.01","0.95","4570000","1.00,0.78,0.33,0.78,0.11,0.11,0.11,0.44,0.78,0.78,0.44,0.22","1511160241"
"produto de qualidade","71","0","90","72.34","0.84","https://blog.octadesk.com/mau-atendimento-excelente-produto/","0.00","0.00","0.15","38900000","0.82,0.64,0.64,0.82,1.00,1.00,1.00,0.45,0.64,0.45,0.82,0.82","1513436719"
"eclame aqui","60","0","260","70.59","0.39","https://blog.octadesk.com/como-evitar-que-sua-empresa-apareca-no-reclame-aqui/","0.00","0.00","0.02","9000000","0.44,0.82,0.19,0.82,0.55,0.55,0.55,0.24,0.16,0.16,1.00,0.36","1513493713"
"atendimento ao cliente netflix","32","31","110","56.37","1.79","https://blog.octadesk.com/cultura-de-atendimento-o-que-e/","0.00","0.00","0.10","310000","1.00,0.54,0.24,0.54,0.02,0.15,0.81,0.19,0.29,0.29,0.44,0.44","1513583475"
"zenddesk","22","31","70","72.74","14.24","https://www.octadesk.com/concorrentes/zendesk","0.00","0.00","0.58","9070000","1.00,1.00,0.44,1.00,0.11,0.22,0.78,0.22,0.44,0.44,1.00,0.22","1511150268"
"novo mundo sac","68","0","40","80.40","0.42","https://blog.octadesk.com/epoca-negocios-rodrigo-ricco/","0.00","0.00","0.05","563000","0.71,0.43,0.71,0.43,0.43,1.00,0.43,0.29,0.57,0.29,0.43,0.43","1512610013"
"processos de gestao de pessoas","83","0","50","64.48","0.00","https://blog.octadesk.com/gestao-de-pessoas-atendimento-ao-cliente/","0.00","0.00","0.33","567000","0.22,0.78,0.78,0.56,0.78,0.33,0.11,0.33,0.78,0.56,0.56,1.00","1512528326"
"tabela de cadastro de clientes excel","81","55","90","80.36","0.00","https://blog.octadesk.com/planilha-de-cadastro-de-clientes/","0.00","0.00","0.23","259000","0.22,1.00,0.33,1.00,0.78,0.56,0.11,0.56,0.33,0.33,0.22,0.56","1513537453"
"visitas gratis para seu site","71","91","70","41.51","0.35","https://www.octadesk.com/chat-para-site","0.00","0.00","0.45","654000","0.11,0.11,0.44,0.11,1.00,0.78,0.22,0.78,0.44,0.44,0.11,0.78","1511202787"
"qualidades de uma pessoa profissional","88","0","90","75.02","2.93","https://blog.octadesk.com/caracteristicas-de-um-profissional-de-atendimento-ao-cliente/","0.00","0.00","0.01","472000","0.03,0.03,0.08,0.16,0.67,1.00,0.24,0.55,0.36,0.36,0.36,0.24","1513432403"
"planilhas de tarefas","85","0","90","77.27","0.00","https://blog.octadesk.com/porque-nao-usar-planilha-de-atendimento/","0.00","0.00","0.23","530000","0.22,0.22,0.56,0.22,0.78,1.00,0.33,1.00,0.56,0.56,0.22,0.56","1513573278"
"o que significa gestao de pessoas","86","0","30","74.25","2.60","https://blog.octadesk.com/gestao-de-pessoas-atendimento-ao-cliente/","0.00","0.00","0.50","604000","0.60,0.60,0.60,0.60,0.60,0.20,0.20,0.40,1.00,0.60,0.40,0.40","1511722442"
"quais são os tipos de atendimento ao cliente","25","36","90","64.50","0.00","https://blog.octadesk.com/qualidade-no-atendimento-ao-cliente/","0.00","0.00","0.30","14900000","1.00,1.00,0.33,1.00,0.78,0.56,0.11,0.56,0.33,0.33,1.00,0.56","1513570362"
"oque e cultura","87","86","1300","83.79","0.58","https://blog.octadesk.com/cultura-de-atendimento-o-que-e/","0.00","0.00","0.06","54300000","0.20,0.34,0.45,0.30,0.34,0.17,0.11,0.66,1.00,0.66,0.45,0.45","1511603087"
"gestão por processo","96","0","140","69.26","2.41","https://blog.octadesk.com/gestao-de-processos-no-atendimento/","0.00","0.00","0.32","49800000","0.54,0.54,1.00,0.65,0.54,0.27,0.19,0.19,0.54,0.65,0.65,0.54","1512410320"
"atendimento a clientes","62","37","320","72.03","0.87","https://www.octadesk.com/funcionalidades/atendimento-ao-cliente","0.00","0.00","0.12","24900000","0.67,0.81,0.81,0.67,0.67,0.44,0.81,0.67,1.00,0.67,0.81,0.67","1513181370"
"planilha excel para cadastro de clientes gratis","40","0","20","62.31","2.54","https://blog.octadesk.com/planilha-de-cadastro-de-clientes/","0.00","0.00","0.59","313000","0.75,0.75,0.75,1.00,0.25,0.50,0.50,0.50,0.25,0.50,0.25,0.50","1511697891"
"chat gratis para seu site","26","37","70","61.35","1.43","https://www.octadesk.com/chat-para-site","0.00","0.00","0.71","1250000","0.07,0.07,0.02,0.07,0.02,0.03,0.05,0.12,0.07,0.07,0.29,1.00","1511196970"
"dicas para atendimento ao cliente","12","0","30","63.52","0.00","https://blog.octadesk.com/7-dicas-bom-atendimento-ao-cliente/","0.00","0.00","0.16","1060000","0.57,0.43,0.43,0.43,0.43,0.14,0.14,0.29,0.29,0.43,1.00,0.43","1511725945"
"tipos de planilha","67","0","40","70.61","0.03","http://blog.octadesk.com/planilha-de-controle-de-chamados/","0.00","0.00","0.16","597000","0.57,0.71,0.71,0.57,0.57,0.29,0.57,0.71,0.71,1.00,0.43,0.43","1509321764"
"o que é campanha outubro rosa","10","0","30","69.14","0.00","https://blog.octadesk.com/outubro-rosa/","0.00","0.00","0.00","2610000","0.05,0.05,0.24,1.00,0.10,0.00,0.05,0.05,0.00,0.05,0.05,0.05","1513156470"
"como fidelizar seu cliente","78","0","70","70.51","3.29","https://blog.octadesk.com/dicas-de-como-fidelizar-clientes/","0.00","0.00","0.39","114000","0.35,0.35,0.12,0.35,0.27,0.19,0.04,0.19,0.12,1.00,1.00,0.19","1511190835"
"reclame aquí","31","0","70","89.27","0.00","https://blog.octadesk.com/como-evitar-que-sua-empresa-apareca-no-reclame-aqui/","0.00","0.00","0.00","7260000","1.00,0.71,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.71","1511316685"
"nps net promoter score","52","0","70","67.04","10.36","https://blog.octadesk.com/porque-usar-nps/","0.00","0.00","0.21","4010000","0.45,0.64,0.64,0.64,0.82,0.82,0.82,0.36,0.82,1.00,0.82,0.82","1512498639"
"cartao bom atendimento","74","92","50","71.47","2.02","https://www.octadesk.com/","0.00","0.00","0.02","1430000","0.11,0.78,1.00,0.33,0.44,0.33,0.56,0.33,0.44,0.78,0.56,0.44","1512595207"
"o que atendimento ao cliente","26","38","40","73.48","0.84","http://blog.octadesk.com/qualidade-no-atendimento-ao-cliente/","0.00","0.00","0.37","21600000","0.60,1.00,1.00,0.80,0.80,0.40,0.40,0.40,0.80,0.60,0.80,1.00","1509353142"
"gestao por processo","99","0","70","69.15","10.33","http://blog.octadesk.com/gestao-de-processos-no-atendimento/","0.00","0.00","0.43","46400000","0.45,0.45,1.00,0.82,0.82,0.36,0.27,0.36,0.64,0.82,0.64,0.82","1509308801"
"reclane aqui","35","0","210","74.19","0.26","https://blog.octadesk.com/como-evitar-que-sua-empresa-apareca-no-reclame-aqui/","0.00","0.00","0.03","8830000","0.29,0.29,0.67,0.29,0.36,0.19,0.24,1.00,0.67,0.67,0.54,0.24","1513322136"
"cartão bom atendimento","91","0","90","75.40","0.00","https://www.octadesk.com/","0.00","0.00","0.06","1630000","0.50,0.36,0.36,0.50,0.36,0.36,1.00,0.79,0.64,0.79,0.79,0.64","1512496317"
"prova de atendimento ao cliente","63","0","70","71.06","5.21","https://www.octadesk.com/termo-de-uso","0.00","0.00","0.36","661000","0.29,0.57,0.14,0.57,0.14,0.29,0.43,1.00,0.57,0.57,0.71,1.00","1511200508"
"desde o primeiro momento playback","92","68","170","29.70","0.00","https://www.octadesk.com/casos-de-sucesso/sistema-de-atendimento","0.00","0.00","0.00","313000","1.00,0.82,0.36,0.82,0.12,0.55,0.12,0.30,0.19,0.19,0.19,0.44","1513360644"
"oque e cutura","99","91","90","82.55","0.00","https://blog.octadesk.com/cultura-de-atendimento-o-que-e/","0.00","0.00","0.01","62700000","0.33,0.56,0.22,0.56,1.00,0.33,0.44,1.00,0.56,0.56,0.78,0.56","1513587712"
"central relacionamento claro","67","0","70","77.70","3.35","https://blog.octadesk.com/monte-uma-central-de-atendimento-ao-cliente/","0.00","0.00","0.29","626000","0.78,0.78,0.78,1.00,0.78,0.78,1.00,0.78,1.00,0.78,1.00,1.00","1512584221"
"por chat","31","0","90","57.61","0.00","https://blog.octadesk.com/atendimento-por-chat/","0.00","0.00","0.17","46700000","1.00,1.00,0.33,1.00,0.78,0.56,0.11,0.56,0.33,0.33,1.00,0.56","1513561855"
"o que é checklist","61","0","480","63.61","0.00","https://blog.octadesk.com/checklist-de-atendimento-helpdesk/","0.00","0.00","0.01","2390000","0.04,0.03,0.11,0.03,0.03,0.04,0.82,0.15,0.11,0.11,0.02,1.00","1513212624"
"sistema de chamados free","33","34","480","58.38","56.83","https://www.octadesk.com/","0.00","0.05","0.88","1940000","0.19,0.30,0.67,0.30,0.24,0.19,0.24,1.00,0.67,0.67,0.36,0.10","1513222647"
"plano e plano relacionamento","60","40","390","85.02","3.78","https://www.octadesk.com/","0.00","0.00","0.03","667000","0.02,0.03,0.08,0.03,0.03,0.06,0.16,0.36,0.55,0.55,1.00,0.82","1513296082"
"plano e plano relacionamento","59","0","390","85.02","3.78","https://blog.octadesk.com/erros-comuns-relacionamento-com-o-cliente/","0.00","0.00","0.03","667000","0.02,0.03,0.08,0.03,0.03,0.06,0.16,0.36,0.55,0.55,1.00,0.82","1513296082"
"projeto de atendimento ao cliente","22","0","20","71.23","6.58","https://blog.octadesk.com/atendimento-ao-cliente-para-arquitetos/","0.00","0.00","0.12","11100000","0.20,0.20,0.40,0.40,0.40,0.20,0.20,0.20,1.00,0.40,0.40,0.40","1511710468"
"atualização automática","56","0","40","75.41","0.00","http://blog.octadesk.com/atualizacao-automatica-lista-tickets/","0.00","0.00","0.15","1170000","0.80,0.40,1.00,0.80,0.60,1.00,1.00,0.40,0.80,0.80,0.80,1.00","1509321385"
"planilha excel gratis cadastro de clientes","40","0","140","68.83","0.91","https://blog.octadesk.com/planilha-de-cadastro-de-clientes/","0.00","0.00","0.45","123000","0.36,0.36,0.15,0.36,0.29,0.54,0.44,1.00,0.15,0.15,0.19,0.44","1513364634"
"recclame aqui","64","30","110","75.91","0.09","https://blog.octadesk.com/como-evitar-que-sua-empresa-apareca-no-reclame-aqui/","0.00","0.00","0.01","8900000","0.29,0.15,0.66,0.29,0.36,0.19,0.24,1.00,0.66,0.66,0.54,0.24","1513383074"
"desk help","12","0","30","48.57","56.51","https://blog.octadesk.com/diferencas-service-desk-e-help-desk/","0.00","0.07","0.91","318000000","0.40,0.80,0.60,0.80,0.40,0.60,0.60,0.60,1.00,0.60,0.80,0.60","1513112316"
"clientemais","95","0","260","77.63","0.03","https://blog.octadesk.com/kit-atendimento-ao-cliente-plan-ebook/","0.00","0.00","0.07","48100000","0.53,0.81,0.66,0.53,0.66,0.81,0.81,0.81,0.81,1.00,1.00,1.00","1513164708"
"chat pelo telefone","43","0","30","78.97","0.00","https://blog.octadesk.com/chat-telefone-octadesk-novos-canais-de-atendimento/","0.00","0.00","0.47","1040000","1.00,0.60,0.40,0.60,0.60,0.60,0.80,0.80,0.60,0.60,0.20,0.20","1513101516"
"servicedesk","97","0","1900","50.61","43.96","https://blog.octadesk.com/diferencas-service-desk-e-help-desk/","0.00","0.00","0.54","17400000","0.67,0.67,0.67,1.00,1.00,0.79,0.79,0.79,1.00,0.79,0.79,0.79","1513088285"
"como fazer um bom atendimento","22","0","260","64.00","1.33","https://blog.octadesk.com/7-dicas-bom-atendimento-ao-cliente/","0.00","0.00","0.08","2520000","0.29,0.15,0.67,0.15,1.00,1.00,0.24,0.54,0.36,0.36,0.54,0.36","1513349950"
