day first conv date;Week first conv date;month first conv date;year first conv date;first conversion date;email domain analysis;Eventos (Últimos 100)
2;27;7;2017;02/07/2017;0;IntegracaoExact / IntegracaoExact / lp-fidelizar-clientes-e-melhorar-sua-empresa / lp-jornada-do-cliente-agendor / checklist-de-atendimento-ao-cliente / checklist-de-atendimento-ao-cliente / como-melhorar-a-qualidade-no-atendimento-ao-cliente / /bom-atendimento-valorizacao-produto/ / blog-exit-intent-ebook-do-inferno-ao-ceu / blog-arrival-popup-ebook-17-dicas / lp-gestao-de-pessoas-infografico / /qualidade-no-atendimento-ao-cliente/ / blog-exit-intent-ebook-do-inferno-ao-ceu / lp-gestao-de-pessoas-atendimento-cliente
2;27;7;2017;02/07/2017;0;IntegracaoExact / IntegracaoExact / /planos-e-precos/sistema-de-chamados / site-exit-intent-planos-precos
2;27;7;2017;02/07/2017;0;lp-gestao-de-pessoas-atendimento-cliente
3;27;7;2017;03/07/2017;0;IntegracaoExact / IntegracaoExact / home / site-exit-intent-consulting
3;27;7;2017;03/07/2017;0;IntegracaoExact / IntegracaoExact / lp-cxtrends-2017 / lp-jornada-do-cliente-agendor / lp-gestao-de-processos-info / lp-gestao-de-pessoas-atendimento-cliente
3;27;7;2017;03/07/2017;0;IntegracaoExact / IntegracaoExact / site-contato-footer
3;27;7;2017;03/07/2017;0;kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy / lp-cxtrends-2017 / kit-planejamento-treasy / gestao-atendimento-ao-cliente-erp / checklist-de-atendimento-ao-cliente / checklist-de-atendimento-ao-cliente / lp-gestao-de-pessoas-infografico / lp-gestao-de-pessoas-atendimento-cliente
3;27;7;2017;03/07/2017;0;blog-arrival-popup-ebook-17-dicas
3;27;7;2017;03/07/2017;0;checklist-de-atendimento-ao-cliente / lp-gestao-de-pessoas-atendimento-cliente
3;27;7;2017;03/07/2017;0;IntegracaoExact / IntegracaoExact
3;27;7;2017;03/07/2017;0;planilha-de-atendimento-ao-cliente / lp-manual-rapido-nps / lp-gestao-de-pessoas-atendimento-cliente
3;27;7;2017;03/07/2017;0;/concorrentes/zendesk / site-lp-zendesk-exit-intent-testeB
3;27;7;2017;03/07/2017;1;IntegracaoExact
3;27;7;2017;03/07/2017;1;IntegracaoExact
3;27;7;2017;03/07/2017;1;IntegracaoExact
3;27;7;2017;03/07/2017;1;IntegracaoExact
3;27;7;2017;03/07/2017;0;lp-gestao-de-pessoas-atendimento-cliente
3;27;7;2017;03/07/2017;1;IntegracaoExact / IntegracaoExact
3;27;7;2017;03/07/2017;0;Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso
3;27;7;2017;03/07/2017;1;site-materiais-planilha-atendimento-octadesk / site-materiais-planilha-atendimento-octadesk
3;27;7;2017;03/07/2017;1;IntegracaoExact / IntegracaoExact
3;27;7;2017;03/07/2017;1;IntegracaoExact / lp-gestao-de-pessoas-atendimento-cliente / gestao-atendimento-ao-cliente-erp / lp-gestao-de-processos-info / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / IntegracaoExact / IntegracaoExact / IntegracaoExact / site-materiais-ebook-atendimento-ao-cliente / IntegracaoExact / site-modal-demo-home
3;27;7;2017;03/07/2017;1;IntegracaoExact
3;27;7;2017;03/07/2017;0;lp-gestao-de-pessoas-atendimento-cliente
4;27;7;2017;04/07/2017;0;como-melhorar-a-qualidade-no-atendimento-ao-cliente / lp-fidelizar-clientes-e-melhorar-sua-empresa / checklist-de-atendimento-ao-cliente
4;27;7;2017;04/07/2017;1;IntegracaoExact / IntegracaoExact / IntegracaoExact
4;27;7;2017;04/07/2017;1;IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact
4;27;7;2017;04/07/2017;1;planilha-de-help-desk / site-materiais-planilha-atendimento-octadesk
4;27;7;2017;04/07/2017;1;IntegracaoExact
4;27;7;2017;04/07/2017;1;IntegracaoExact / IntegracaoExact / form-trial-experimente-o-octadesk
4;27;7;2017;04/07/2017;1;IntegracaoExact
4;27;7;2017;04/07/2017;1;IntegracaoExact / IntegracaoExact / site-modal-demo-suporte
4;27;7;2017;04/07/2017;0;kit-ebooks
4;27;7;2017;04/07/2017;0;lp-fidelizar-clientes-e-melhorar-sua-empresa / checklist-de-atendimento-ao-cliente
5;27;7;2017;05/07/2017;1;lp-fidelizar-clientes-e-melhorar-sua-empresa / lp-gestao-de-pessoas-infografico / lp-gestao-de-pessoas-atendimento-cliente
5;27;7;2017;05/07/2017;0;checklist-de-atendimento-ao-cliente
5;27;7;2017;05/07/2017;0;planilha-chamados-de-atendimento / lp-kit-todas-as-planilhas
5;27;7;2017;05/07/2017;0;checklist-de-atendimento-ao-cliente / blog-arrival-popup-ebook-17-dicas
5;27;7;2017;05/07/2017;0;lp-gestao-de-pessoas-atendimento-cliente
5;27;7;2017;05/07/2017;1;lp-gestao-de-pessoas-atendimento-cliente
5;27;7;2017;05/07/2017;0;lp-gestao-de-pessoas-atendimento-cliente
5;27;7;2017;05/07/2017;0;lp-gestao-de-pessoas-atendimento-cliente
5;27;7;2017;05/07/2017;0;lp-gestao-de-pessoas-atendimento-cliente / IntegracaoExact / IntegracaoExact / /diferenca-omnichannel-multichannel/ / blog-arrival-popup-ebook-17-dicas / gestao-atendimento-ao-cliente-erp / tecnologia-no-atendimento-info / como-melhorar-a-qualidade-no-atendimento-ao-cliente / lp-infografico-satisfacao-do-cliente / lp-gestao-de-pessoas-infografico
5;27;7;2017;05/07/2017;1;blog-arrival-popup-ebook-17-dicas
5;27;7;2017;05/07/2017;1;IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / form-trial-experimente-o-octadesk
5;27;7;2017;05/07/2017;0;lp-fidelizar-clientes-e-melhorar-sua-empresa / checklist-de-atendimento-ao-cliente
5;27;7;2017;05/07/2017;0;kit-planejamento-treasy / checklist-de-atendimento-ao-cliente / IntegracaoExact / lp-manual-rapido-nps / jornada-do-cliente-agendor / jornada-do-cliente-agendor / jornada-do-cliente-agendor / contabil-7-erros-mais-comuns / checklist-de-atendimento-ao-cliente / ebook-satisfacao-do-cliente / planilha-chamados-de-atendimento / lp-kit-todas-as-planilhas / como-melhorar-a-qualidade-no-atendimento-ao-cliente-v2 / como-reduzir-custos-com-atendimento-ao-cliente / checklist-de-atendimento-ao-cliente / site-materiais-ebook-fidelizar-clientes / lp-gestao-de-pessoas-atendimento-cliente / lp-gestao-de-pessoas-atendimento-cliente
5;27;7;2017;05/07/2017;1;blog-newsletter-final-post
5;27;7;2017;05/07/2017;1;checklist-de-atendimento-ao-cliente
5;27;7;2017;05/07/2017;0;checklist-de-atendimento-ao-cliente
5;27;7;2017;05/07/2017;0;IntegracaoExact / site-exit-intent-consulting
5;27;7;2017;05/07/2017;0;planilha-de-help-desk
5;27;7;2017;05/07/2017;0;planilha-de-help-desk
5;27;7;2017;05/07/2017;1;IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / site-modal-demo-home
5;27;7;2017;05/07/2017;0;IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / experimente-gratis-header / form-trial-experimente-o-octadesk
5;27;7;2017;05/07/2017;0;planilha-de-help-desk
5;27;7;2017;05/07/2017;0;/suporte-ao-cliente-tecnologia/ / blog-exit-intent-ebook-do-inferno-ao-ceu / /suporte-ao-cliente-tecnologia/ / blog-exit-intent-ebook-do-inferno-ao-ceu / lp-manual-rapido-nps / lp-gestao-de-pessoas-atendimento-cliente
5;27;7;2017;05/07/2017;0;como-melhorar-a-qualidade-no-atendimento-ao-cliente / planilha-de-help-desk
5;27;7;2017;05/07/2017;1;/qualidade-no-atendimento-ao-cliente/ / blog-arrival-popup-ebook-17-dicas / /recrutamento-de-pessoas/ / blog-arrival-popup-ebook-17-dicas
6;27;7;2017;06/07/2017;1;IntegracaoExact / IntegracaoExact / home / site-exit-intent-consulting
6;27;7;2017;06/07/2017;1;IntegracaoExact
6;27;7;2017;06/07/2017;0;IntegracaoExact / IntegracaoExact / form-trial-experimente-o-octadesk
6;27;7;2017;06/07/2017;1;IntegracaoExact / IntegracaoExact / IntegracaoExact
6;27;7;2017;06/07/2017;1;planilha-chamados-de-atendimento
6;27;7;2017;06/07/2017;1;lp-infografico-satisfacao-do-cliente / lp-planilha-cadastro-de-clientes / planilha-de-help-desk
6;27;7;2017;06/07/2017;0;planilha-de-help-desk
6;27;7;2017;06/07/2017;0;IntegracaoExact / site-contato-footer / mini-form-contato-footer / mini-form-contato-footer
6;27;7;2017;06/07/2017;1;IntegracaoExact / IntegracaoExact
6;27;7;2017;06/07/2017;0;checklist-de-atendimento-ao-cliente
6;27;7;2017;06/07/2017;1;IntegracaoExact / IntegracaoExact
6;27;7;2017;06/07/2017;1;IntegracaoExact / IntegracaoExact
6;27;7;2017;06/07/2017;1;IntegracaoExact / IntegracaoExact
6;27;7;2017;06/07/2017;0;IntegracaoExact / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / IntegracaoExact / form-trial-experimente-o-octadesk
6;27;7;2017;06/07/2017;1;IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact
6;27;7;2017;06/07/2017;1;lp-fidelizar-clientes-e-melhorar-sua-empresa / lp-jornada-do-cliente-agendor / planilha-de-help-desk
6;27;7;2017;06/07/2017;0;lp-gestao-de-pessoas-atendimento-cliente
6;27;7;2017;06/07/2017;1;checklist-de-atendimento-ao-cliente
7;27;7;2017;07/07/2017;1;IntegracaoExact / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / IntegracaoExact / IntegracaoExact / IntegracaoExact / form-trial-experimente-o-octadesk
7;27;7;2017;07/07/2017;0;blog-arrival-popup-ebook-17-dicas
7;27;7;2017;07/07/2017;1;lp-cxtrends-2017 / IntegracaoExact / site-materiais-ebook-qualidade-atendimento / IntegracaoExact / home / site-exit-intent-consulting
7;27;7;2017;07/07/2017;0;/qualidade-no-atendimento-ao-cliente/ / blog-exit-intent-ebook-do-inferno-ao-ceu
7;27;7;2017;07/07/2017;0;IntegracaoExact / IntegracaoExact / site-contato-footer
7;27;7;2017;07/07/2017;1;/qualidade-no-atendimento-ao-cliente/ / blog-exit-intent-ebook-do-inferno-ao-ceu
7;27;7;2017;07/07/2017;1;blog-arrival-popup-ebook-17-dicas
7;27;7;2017;07/07/2017;0;como-melhorar-a-qualidade-no-atendimento-ao-cliente
7;27;7;2017;07/07/2017;0;como-melhorar-a-qualidade-no-atendimento-ao-cliente
7;27;7;2017;07/07/2017;0;IntegracaoExact / site-exit-intent-consulting
7;27;7;2017;07/07/2017;1;IntegracaoExact / IntegracaoExact / form-trial-experimente-o-octadesk
8;27;7;2017;08/07/2017;0;IntegracaoExact / IntegracaoExact / form-trial-experimente-o-octadesk
8;27;7;2017;08/07/2017;0;lp-fidelizar-clientes-e-melhorar-sua-empresa
9;28;7;2017;09/07/2017;0;como-melhorar-a-qualidade-no-atendimento-ao-cliente
10;28;7;2017;10/07/2017;1;IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / site-modal-demo-suporte
10;28;7;2017;10/07/2017;1;lp-gestao-de-pessoas-atendimento-cliente / lp-gestao-de-pessoas-atendimento-cliente / lp-gestao-de-pessoas-atendimento-cliente
10;28;7;2017;10/07/2017;0;kit-ebooks
10;28;7;2017;10/07/2017;1;IntegracaoExact
10;28;7;2017;10/07/2017;1;IntegracaoExact
10;28;7;2017;10/07/2017;1;lp-gestao-de-pessoas-atendimento-cliente
10;28;7;2017;10/07/2017;0;checklist-de-atendimento-ao-cliente / IntegracaoExact / IntegracaoExact / site-materiais-apresentacao-helpdesk-octadesk / lp-gestao-de-pessoas-infografico / lp-infografico-satisfacao-do-cliente / planilha-de-atendimento-ao-cliente / site-materiais-apresentacao-helpdesk-octadesk / blog-newsletter-lateral
10;28;7;2017;10/07/2017;1;form-trial-experimente-o-octadesk-email / site-materiais-apresentacao-helpdesk-octadesk
10;28;7;2017;10/07/2017;1;IntegracaoExact / IntegracaoExact / site-modal-demo-home
10;28;7;2017;10/07/2017;1;checklist-de-atendimento-ao-cliente
10;28;7;2017;10/07/2017;1;IntegracaoExact / IntegracaoExact
10;28;7;2017;10/07/2017;1;IntegracaoExact
10;28;7;2017;10/07/2017;0;IntegracaoExact / IntegracaoExact / site-exit-intent-funcionalidades
10;28;7;2017;10/07/2017;0;importacao-users-julho-tag-v2 / users-julho / IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / form-trial-experimente-o-octadesk
11;28;7;2017;11/07/2017;0;IntegracaoExact / IntegracaoExact / IntegracaoExact / site-modal-demo-home / site-exit-intent-consulting
11;28;7;2017;11/07/2017;0;IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / /atendimento-ao-cliente / site-exit-intent-lp-atendimento-ao-cliente
11;28;7;2017;11/07/2017;0;blog-newsletter-lateral
11;28;7;2017;11/07/2017;0;blog-newsletter-final-post
11;28;7;2017;11/07/2017;0;planilha-chamados-de-atendimento
11;28;7;2017;11/07/2017;1;importacao-users-julho-tag-v2 / users-julho / IntegracaoExact / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / IntegracaoExact / IntegracaoExact / form-trial-experimente-o-octadesk / IntegracaoExact / form-trial-experimente-o-octadesk / site-contato-footer
11;28;7;2017;11/07/2017;0;lp-gestao-de-pessoas-atendimento-cliente
11;28;7;2017;11/07/2017;0;lp-gestao-de-pessoas-atendimento-cliente / checklist-de-atendimento-ao-cliente
11;28;7;2017;11/07/2017;1;IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / form-trial-experimente-o-octadesk
11;28;7;2017;11/07/2017;1;IntegracaoExact / IntegracaoExact
11;28;7;2017;11/07/2017;1;IntegracaoExact
11;28;7;2017;11/07/2017;0;planilha-de-help-desk
11;28;7;2017;11/07/2017;0;lp-planilha-cadastro-de-clientes
11;28;7;2017;11/07/2017;0;planilha-chamados-de-atendimento
11;28;7;2017;11/07/2017;0;planilha-de-help-desk
12;28;7;2017;12/07/2017;0;blog-newsletter-lateral
12;28;7;2017;12/07/2017;0;lp-cxtrends-2017 / lp-manual-rapido-nps / jornada-do-cliente-agendor / blog-arrival-popup-ebook-17-dicas
12;28;7;2017;12/07/2017;0;checklist-de-atendimento-ao-cliente / planilha-de-atendimento-ao-cliente / lp-planilha-cadastro-de-clientes / planilha-de-help-desk / lp-planilha-cadastro-de-clientes / planilha-de-atendimento-ao-cliente
12;28;7;2017;12/07/2017;1;IntegracaoExact / IntegracaoExact / site-contato-footer
12;28;7;2017;12/07/2017;0;planilha-de-help-desk
12;28;7;2017;12/07/2017;1;IntegracaoExact / lp-gestao-de-processos-info / IntegracaoExact / IntegracaoExact / IntegracaoExact / form-trial-experimente-o-octadesk / kit-ebooks-e-planilhas / IntegracaoExact / site-modal-demo-suporte / form-trial-experimente-o-octadesk / site-modal-demo-suporte / form-trial-experimente-o-octadesk / avaliacao-gratis-menu / form-trial-experimente-o-octadesk / site-materiais-apresentacao-helpdesk-octadesk / site-materiais-planilha-atendimento-octadesk / site-materiais-ebook-qualidade-atendimento / site-materiais-ebook-fidelizar-clientes / site-materiais-ebook-fidelizar-clientes / site-materiais-apresentacao-helpdesk-octadesk / site-materiais-apresentacao-helpdesk-octadesk / site-materiais-webinar-treinamento-octadesk / site-materiais-planilha-atendimento-octadesk / form-trial-experimente-o-octadesk
12;28;7;2017;12/07/2017;0;IntegracaoExact / IntegracaoExact / form-trial-experimente-o-octadesk
12;28;7;2017;12/07/2017;0;lp-fidelizar-clientes-e-melhorar-sua-empresa
12;28;7;2017;12/07/2017;0;lp-fidelizar-clientes-e-melhorar-sua-empresa / lp-fidelizar-clientes-e-melhorar-sua-empresa / lp-fidelizar-clientes-e-melhorar-sua-empresa
12;28;7;2017;12/07/2017;1;lp-gestao-de-pessoas-atendimento-cliente
12;28;7;2017;12/07/2017;1;IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / form-trial-experimente-o-octadesk
12;28;7;2017;12/07/2017;1;IntegracaoExact / IntegracaoExact / form-trial-experimente-o-octadesk
12;28;7;2017;12/07/2017;0;planilha-chamados-de-atendimento
12;28;7;2017;12/07/2017;0;lp-kit-todas-as-planilhas
12;28;7;2017;12/07/2017;0;planilha-de-atendimento-ao-cliente
12;28;7;2017;12/07/2017;0;checklist-de-atendimento-ao-cliente
12;28;7;2017;12/07/2017;1;site-materiais-ebook-atendimento-ao-cliente / /qualidade-no-atendimento-ao-cliente/ / /qualidade-no-atendimento-ao-cliente/ / blog-arrival-popup-ebook-17-dicas / blog-arrival-popup-ebook-17-dicas / lp-fidelizar-clientes-e-melhorar-sua-empresa / checklist-de-atendimento-ao-cliente
12;28;7;2017;12/07/2017;0;lp-fidelizar-clientes-e-melhorar-sua-empresa
12;28;7;2017;12/07/2017;0;mini-form-contato-footer
12;28;7;2017;12/07/2017;0;IntegracaoExact / IntegracaoExact / site-modal-demo-home
12;28;7;2017;12/07/2017;1;checklist-de-atendimento-ao-cliente
12;28;7;2017;12/07/2017;1;mini-form-contato-footer / mini-form-contato-footer / mini-form-contato-footer / mini-form-contato-footer / mini-form-contato-footer / mini-form-contato-footer / mini-form-contato-footer
13;28;7;2017;13/07/2017;1;planilha-de-atendimento-ao-cliente
13;28;7;2017;13/07/2017;0;IntegracaoExact / form-trial-experimente-o-octadesk
13;28;7;2017;13/07/2017;0;lp-gestao-de-pessoas-atendimento-cliente
13;28;7;2017;13/07/2017;1;Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso
13;28;7;2017;13/07/2017;1;IntegracaoExact
13;28;7;2017;13/07/2017;0;planilha-de-help-desk
13;28;7;2017;13/07/2017;0;planilha-de-help-desk
13;28;7;2017;13/07/2017;0;planilha-de-help-desk
13;28;7;2017;13/07/2017;1;IntegracaoExact / IntegracaoExact / IntegracaoExact / form-trial-experimente-o-octadesk
13;28;7;2017;13/07/2017;0;IntegracaoExact / IntegracaoExact / /atendimento-ao-cliente / site-exit-intent-lp-atendimento-ao-cliente
13;28;7;2017;13/07/2017;1;IntegracaoExact / IntegracaoExact / IntegracaoExact / lp-cxtrends-2017 / IntegracaoExact
13;28;7;2017;13/07/2017;1;IntegracaoExact / IntegracaoExact / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / IntegracaoExact / IntegracaoExact / IntegracaoExact
13;28;7;2017;13/07/2017;1;IntegracaoExact / IntegracaoExact / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso
13;28;7;2017;13/07/2017;0;IntegracaoExact / IntegracaoExact / /planos-e-precos/sistema-de-chamados / site-exit-intent-planos-precos
13;28;7;2017;13/07/2017;0;IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / site-modal-demo-home
13;28;7;2017;13/07/2017;1;IntegracaoExact / IntegracaoExact / form-trial-experimente-o-octadesk
13;28;7;2017;13/07/2017;1;lp-fidelizar-clientes-e-melhorar-sua-empresa
13;28;7;2017;13/07/2017;0;lp-fidelizar-clientes-e-melhorar-sua-empresa
13;28;7;2017;13/07/2017;1;lp-gestao-de-pessoas-infografico
13;28;7;2017;13/07/2017;1;IntegracaoExact / IntegracaoExact / blog-arrival-popup-ebook-17-dicas / gestao-atendimento-ao-cliente-erp / planilha-de-help-desk / blog-arrival-popup-ebook-17-dicas / lp-fidelizar-clientes-e-melhorar-sua-empresa / checklist-de-atendimento-ao-cliente
13;28;7;2017;13/07/2017;0;experimente-gratis-header
13;28;7;2017;13/07/2017;0;checklist-de-atendimento-ao-cliente
14;28;7;2017;14/07/2017;0;lp-fidelizar-clientes-e-melhorar-sua-empresa / checklist-de-atendimento-ao-cliente
14;28;7;2017;14/07/2017;0;lp-infografico-satisfacao-do-cliente
14;28;7;2017;14/07/2017;0;como-melhorar-a-qualidade-no-atendimento-ao-cliente
14;28;7;2017;14/07/2017;1;IntegracaoExact
14;28;7;2017;14/07/2017;1;como-melhorar-a-qualidade-no-atendimento-ao-cliente / lp-infografico-satisfacao-do-cliente
14;28;7;2017;14/07/2017;0;planilha-de-help-desk
14;28;7;2017;14/07/2017;1;planilha-chamados-de-atendimento / IntegracaoExact / IntegracaoExact / form-trial-experimente-o-octadesk
14;28;7;2017;14/07/2017;0;blog-arrival-popup-ebook-17-dicas / lp-gestao-de-pessoas-atendimento-cliente
14;28;7;2017;14/07/2017;1;importacao-users-julho-tag-v2 / users-julho / IntegracaoExact / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / IntegracaoExact / IntegracaoExact / IntegracaoExact / form-trial-experimente-o-octadesk
14;28;7;2017;14/07/2017;0;planilha-de-help-desk
14;28;7;2017;14/07/2017;0;planilha-chamados-de-atendimento / planilha-de-help-desk
14;28;7;2017;14/07/2017;1;IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / form-trial-experimente-o-octadesk
14;28;7;2017;14/07/2017;1;IntegracaoExact / IntegracaoExact / form-trial-experimente-o-octadesk
14;28;7;2017;14/07/2017;0;lp-fidelizar-clientes-e-melhorar-sua-empresa
14;28;7;2017;14/07/2017;0;planilha-de-help-desk
14;28;7;2017;14/07/2017;1;lp-fidelizar-clientes-e-melhorar-sua-empresa
14;28;7;2017;14/07/2017;1;IntegracaoExact / IntegracaoExact / form-trial-experimente-o-octadesk
14;28;7;2017;14/07/2017;1;lp-fidelizar-clientes-e-melhorar-sua-empresa / checklist-de-atendimento-ao-cliente
15;28;7;2017;15/07/2017;0;blog-arrival-popup-ebook-17-dicas
15;28;7;2017;15/07/2017;0;planilha-de-help-desk
15;28;7;2017;15/07/2017;1;lp-fidelizar-clientes-e-melhorar-sua-empresa
15;28;7;2017;15/07/2017;0;kit-ebooks
15;28;7;2017;15/07/2017;0;planilha-de-help-desk
